,V218M,max,diff,True
354,1.3171985565915571e-07,1.2811640907445192e-06,3.2004714434084423e-07,0
355,3.87033220020217e-08,1.2811640907445192e-06,1.5189067799797828e-07,0
356,1.0725792280060248e-08,1.2811640907445192e-06,5.973470771993975e-08,0
357,4.828154074746926e-09,1.2811640907445192e-06,2.752374592525308e-08,0
358,2.3765972341323745e-08,1.2811640907445192e-06,2.3545727658676252e-08,0
359,2.3391073880772253e-07,1.2811640907445192e-06,1.464326119227746e-08,0
360,1.6512375958293904e-06,1.2811640907445192e-06,-1.357775958293905e-07,0
361,7.607538859455624e-06,1.2811640907445192e-06,-7.463888594556238e-07,0
362,2.278713079714321e-05,1.2811640907445192e-06,-1.93753079714321e-06,0
363,4.5439389250885664e-05,1.2811640907445192e-06,-3.414889250885667e-06,0
364,6.190519977174644e-05,1.2811640907445192e-06,-4.343499771746437e-06,0
365,5.833217171184874e-05,1.2811640907445192e-06,-3.270371711848741e-06,0
366,3.8018498891774376e-05,1.2811640907445192e-06,-7.865988917743775e-07,0
367,1.7130632944201832e-05,1.2811640907445192e-06,8.82567055798167e-07,0
368,5.477190771084792e-06,1.2811640907445192e-06,1.1368992289152083e-06,0
369,1.4683856885702988e-06,1.2811640907445192e-06,7.586043114297014e-07,1
370,5.657618926808129e-07,1.2811640907445192e-06,3.909601073191872e-07,1
371,3.948152920110913e-07,1.2811640907445192e-06,2.0559870798890875e-07,0
372,3.537874108821213e-07,1.2811640907445192e-06,1.5804058911787874e-07,0
373,4.4604298380173395e-07,1.2811640907445192e-06,2.1482001619826597e-07,0
374,1.0872925903480606e-06,1.2811640907445192e-06,4.3007740965193926e-07,0
375,3.894758125298075e-06,1.2811640907445192e-06,9.262618747019247e-07,0
376,1.2337516380881967e-05,1.2811640907445192e-06,1.8743836191180334e-06,0
377,2.9191350971999018e-05,1.2811640907445192e-06,2.7753490280009825e-06,0
378,5.0741365622143266e-05,1.2811640907445192e-06,1.6296343778567375e-06,0
379,6.565912283382696e-05,1.2811640907445192e-06,-1.5506228338269635e-06,0
380,6.34130056539422e-05,1.2811640907445192e-06,-2.6876056539421966e-06,0
381,4.474960793380398e-05,1.2811640907445192e-06,-6.865079338039783e-07,0
382,2.2212465967906435e-05,1.2811640907445192e-06,8.421340320935664e-07,0
383,7.374850012702248e-06,1.2811640907445192e-06,6.975499872977531e-07,0
384,4.893881448896036e-08,1.2811640907445192e-06,1.2608218551103963e-07,0
385,2.8865247308220887e-08,1.2811640907445192e-06,1.1670775269177912e-07,0
386,9.314449896523708e-09,1.2811640907445192e-06,6.816875010347628e-08,0
387,1.9024027121133772e-09,1.2811640907445192e-06,3.024509728788662e-08,0
388,3.7285439386131366e-10,1.2811640907445192e-06,1.3453845606138687e-08,0
389,1.0975591229382151e-09,1.2811640907445192e-06,8.934440877061784e-09,0
390,1.6747220313818638e-08,1.2811640907445192e-06,9.041779686181362e-09,0
391,1.7373116359032168e-07,1.2811640907445192e-06,-8.376163590321697e-09,0
392,1.142758255919881e-06,1.2811640907445192e-06,-1.5445225591988084e-07,0
393,4.703847321517977e-06,1.2811640907445192e-06,-6.903273215179779e-07,0
394,1.2255853874699686e-05,1.2811640907445192e-06,-1.7050538746996875e-06,1
395,2.0726559563113145e-05,1.2811640907445192e-06,-2.613959563113145e-06,1
396,2.315016463910481e-05,1.2811640907445192e-06,-2.4094646391048065e-06,1
397,1.7138073326573133e-05,1.2811640907445192e-06,-1.0400733265731326e-06,0
398,8.429401893706987e-06,1.2811640907445192e-06,1.2834810629301233e-07,0
399,2.7884039578910635e-06,1.2811640907445192e-06,4.007060421089364e-07,0
400,6.450767917018864e-07,1.2811640907445192e-06,2.568352082981135e-07,0
401,1.2854192284234949e-07,1.2811640907445192e-06,1.1494307715765055e-07,1
402,4.249687067641197e-08,1.2811640907445192e-06,4.850962932358803e-08,0
403,2.7778534021231897e-08,1.2811640907445192e-06,2.7496665978768104e-08,0
404,3.021256445879923e-08,1.2811640907445192e-06,3.053993554120077e-08,0
405,7.936490675750597e-08,1.2811640907445192e-06,6.694809324249402e-08,0
406,3.789632646224863e-07,1.2811640907445192e-06,1.8990773537751372e-07,0
407,1.6257063198065957e-06,1.2811640907445192e-06,5.446636801934043e-07,0
408,5.1071718486181125e-06,1.2811640907445192e-06,1.2533081513818873e-06,0
409,1.1437480124462339e-05,1.2811640907445192e-06,1.84291987553766e-06,0
410,1.8338166763238407e-05,1.2811640907445192e-06,1.455333236761592e-06,0
411,2.1303495841404847e-05,1.2811640907445192e-06,5.072041585951542e-07,0
412,1.7905040335379018e-05,1.2811640907445192e-06,2.897596646209831e-07,0
413,1.06727902704689e-05,1.2811640907445192e-06,6.184097295310989e-07,0
414,4.367823597496874e-06,1.2811640907445192e-06,5.982564025031264e-07,0
415,1.1745878361634385e-06,1.2811640907445192e-06,2.963921638365614e-07,0
416,2.1212130178895535e-09,1.2811640907445192e-06,1.6296386982110446e-08,0
417,9.757641155866468e-10,1.2811640907445192e-06,1.2414635884413353e-08,0
418,2.2899062215325525e-10,1.2811640907445192e-06,6.349939377846745e-09,0
419,3.053405492409707e-11,1.2811640907445192e-06,2.9655259450759027e-09,0
420,3.79866765272824e-11,1.2811640907445192e-06,2.0419333234727177e-09,0
421,6.94605118636097e-10,1.2811640907445192e-06,2.621104881363903e-09,0
422,8.846581491198041e-09,1.2811640907445192e-06,2.37501850880196e-09,0
423,7.773251210615193e-08,1.2811640907445192e-06,-9.004412106151934e-09,0
424,4.453709411625597e-07,1.2811640907445192e-06,-8.700794116255968e-08,0
425,1.5749219762600834e-06,1.2811640907445192e-06,-3.422619762600834e-07,1
426,3.4311843020321075e-06,1.2811640907445192e-06,-7.059543020321078e-07,1
427,4.702456926148396e-06,1.2811640907445192e-06,-8.045269261483961e-07,0
428,4.108068497382279e-06,1.2811640907445192e-06,-4.522284973822787e-07,0
429,2.301083364354612e-06,1.2811640907445192e-06,-2.4543364354611727e-08,0
430,8.365370332936621e-07,1.2811640907445192e-06,1.1782396670633778e-07,0
431,1.9985748434318754e-07,1.2811640907445192e-06,7.874851565681248e-08,0
432,3.168838496671783e-08,1.2811640907445192e-06,2.9606715033282168e-08,0
433,3.961693349700173e-09,1.2811640907445192e-06,9.104706650299828e-09,1
434,9.495645299469373e-10,1.2811640907445192e-06,3.956925470053063e-09,0
435,8.787165764122231e-10,1.2811640907445192e-06,2.997543423587777e-09,0
436,4.5872071153949725e-09,1.2811640907445192e-06,3.4642228846050277e-09,0
437,3.490136157165175e-08,1.2811640907445192e-06,3.930138428348248e-09,0
438,1.7913882135324078e-07,1.2811640907445192e-06,1.2361178646759204e-08,0
439,6.245399556285604e-07,1.2811640907445192e-06,8.645704437143958e-08,0
440,1.5773784670071719e-06,1.2811640907445192e-06,2.7276153299282824e-07,0
441,2.914798111514469e-06,1.2811640907445192e-06,4.4170188848553115e-07,0
442,3.905003140668393e-06,1.2811640907445192e-06,4.3559685933160773e-07,0
443,3.784914311000335e-06,1.2811640907445192e-06,3.3635568899966453e-07,0
444,2.6193378552540106e-06,1.2811640907445192e-06,2.8893214474598915e-07,0
445,1.2579404373962171e-06,1.2811640907445192e-06,2.4178956260378266e-07,0
446,4.0702113457584475e-07,1.2811640907445192e-06,1.399878654241552e-07,0
447,8.599713741731948e-08,1.2811640907445192e-06,5.1413862582680504e-08,0
448,2.424410760486437e-11,1.2811640907445192e-06,6.911958923951357e-10,0
449,8.144545883254332e-12,1.2811640907445192e-06,4.1597045411674566e-10,0
450,1.34631239663308e-12,1.2811640907445192e-06,1.9042168760336694e-10,0
451,4.779146278633158e-13,1.2811640907445192e-06,1.193270853721367e-10,0
452,1.0106117822397491e-11,1.2811640907445192e-06,2.2804088217760253e-10,0
453,1.8133772080468212e-10,1.2811640907445192e-06,5.591752791953179e-10,0
454,2.3725151971260645e-09,1.2811640907445192e-06,1.0465448028739355e-09,0
455,2.0472574054376935e-08,1.2811640907445192e-06,-2.1067740543769354e-09,0
456,1.0310748935110304e-07,1.2811640907445192e-06,-2.8140289351103047e-08,0
457,2.957623918018507e-07,1.2811640907445192e-06,-8.656539180185072e-08,1
458,5.005043868072355e-07,1.2811640907445192e-06,-1.1647938680723541e-07,0
459,5.201878299347245e-07,1.2811640907445192e-06,-6.24298299347245e-08,0
460,3.3800361718437994e-07,1.2811640907445192e-06,1.793238281562011e-08,0
461,1.3847562773326517e-07,1.2811640907445192e-06,4.312237226673484e-08,0
462,3.635033519375587e-08,1.2811640907445192e-06,2.5594464806244135e-08,0
463,6.140338995218492e-09,1.2811640907445192e-06,8.627861004781508e-09,0
464,6.477936946366739e-10,1.2811640907445192e-06,1.913236305363326e-09,0
465,4.49958868340036e-11,1.2811640907445192e-06,4.173211131659963e-10,0
466,2.0982603640200692e-11,1.2811640907445192e-06,2.2273739635979931e-10,0
467,4.221307745993253e-10,1.2811640907445192e-06,-1.123797745993253e-10,0
468,5.838237126647732e-09,1.2811640907445192e-06,-4.124727126647732e-09,1
469,4.302922942722973e-08,1.2811640907445192e-06,-3.153182942722973e-08,1
470,1.7310869731709613e-07,1.2811640907445192e-06,-1.1911349731709613e-07,1
471,4.036961036801957e-07,1.2811640907445192e-06,-2.3287410368019573e-07,1
472,6.112384022750503e-07,1.2811640907445192e-06,-2.440964022750503e-07,1
473,6.896394986188361e-07,1.2811640907445192e-06,-1.4039549861883606e-07,0
474,6.210029986113257e-07,1.2811640907445192e-06,-3.12149986113257e-08,0
475,4.3384357606394043e-07,1.2811640907445192e-06,3.0251423936059574e-08,0
476,2.2045109522864513e-07,1.2811640907445192e-06,4.693490477135488e-08,0
477,7.795438721741098e-08,1.2811640907445192e-06,3.307661278258902e-08,0
478,1.8886809693816633e-08,1.2811640907445192e-06,1.4040390306183366e-08,0
479,3.0233809893629407e-09,1.2811640907445192e-06,3.90856901063706e-09,0
480,5.6256137765053076e-14,1.2811640907445192e-06,7.208203862234947e-12,0
481,1.4554644749301634e-14,1.2811640907445192e-06,3.392275355250699e-12,0
482,9.489182216868795e-15,1.2811640907445192e-06,1.802220817783131e-12,0
483,6.686611735228894e-14,1.2811640907445192e-06,4.167313882647712e-12,0
484,2.201639801747989e-12,1.2811640907445192e-06,2.083596019825201e-11,0
485,6.59818560032166e-11,1.2811640907445192e-06,9.35301439967834e-11,0
486,1.0466974383828347e-09,1.2811640907445192e-06,-6.94484383828349e-11,0
487,8.111167743205625e-09,1.2811640907445192e-06,-4.0592777432056255e-09,1
488,3.058466833186195e-08,1.2811640907445192e-06,-1.876386833186195e-08,1
489,5.77414416533715e-08,1.2811640907445192e-06,-3.17182416533715e-08,1
490,5.81021786322691e-08,1.2811640907445192e-06,-1.72935786322691e-08,0
491,3.4353207493457645e-08,1.2811640907445192e-06,7.791892506542352e-09,0
492,1.3150433211776475e-08,1.2811640907445192e-06,1.5152866788223526e-08,0
493,3.3970662075909614e-09,1.2811640907445192e-06,9.499033792409042e-09,0
494,5.852421103130674e-10,1.2811640907445192e-06,3.6999078896869326e-09,0
495,6.52617701881975e-11,1.2811640907445192e-06,9.560482298118026e-10,0
496,4.651792632081295e-12,1.2811640907445192e-06,1.482392073679187e-10,0
497,1.6263646259891953e-12,1.2811640907445192e-06,1.7971335374010805e-11,0
498,5.3538693674786716e-11,1.2811640907445192e-06,-3.853089367478671e-11,1
499,1.1746103069213565e-09,1.2811640907445192e-06,-1.0899162069213566e-09,1
500,1.3239612331679656e-08,1.2811640907445192e-06,-1.2543654331679656e-08,1
501,7.795652677164023e-08,1.2811640907445192e-06,-7.408481677164022e-08,1
502,2.4516582588301736e-07,1.2811640907445192e-06,-2.3105362588301736e-07,1
503,4.246559449626449e-07,1.2811640907445192e-06,-3.9035784496264487e-07,1
504,4.3096132053543e-07,1.2811640907445192e-06,-3.7391392053543004e-07,1
505,2.8720511175271645e-07,1.2811640907445192e-06,-2.2025541175271646e-07,1
506,1.4195736762950984e-07,1.2811640907445192e-06,-8.465716762950984e-08,1
507,5.326503806587133e-08,1.2811640907445192e-06,-1.7252938065871333e-08,1
508,1.4278996034332042e-08,1.2811640907445192e-06,1.8397039656679582e-09,0
509,2.674128520591244e-09,1.2811640907445192e-06,2.4027914794087566e-09,0
510,3.7046724459459934e-10,1.2811640907445192e-06,8.126927554054008e-10,0
511,3.7970246470346676e-11,1.2811640907445192e-06,1.6927975352965333e-10,0
512,1.3713170276130866e-13,1.2811640907445192e-06,3.0048182972386913e-12,0
513,1.262860283477276e-12,1.2811640907445192e-06,1.5612839716522725e-11,0
514,5.560819441904738e-12,1.2811640907445192e-06,5.1705980558095264e-11,0
515,1.1877506138807907e-11,1.2811640907445192e-06,1.268704938611921e-10,0
516,1.6350287001533775e-11,1.2811640907445192e-06,2.456427129984662e-10,0
517,1.0196716128069956e-10,1.2811640907445192e-06,3.788848387193004e-10,0
518,1.0792257243835545e-09,1.2811640907445192e-06,4.209442756164457e-10,0
519,5.660959917158456e-09,1.2811640907445192e-06,-7.939199171584569e-10,0
520,1.3797988146312967e-08,1.2811640907445192e-06,-3.914948146312966e-09,0
521,1.5695885082562882e-08,1.2811640907445192e-06,-2.865385082562882e-09,0
522,8.466062988880586e-09,1.2811640907445192e-06,2.6632370111194133e-09,0
523,2.25744550416538e-09,1.2811640907445192e-06,4.03137449583462e-09,0
524,3.328345644752123e-10,1.2811640907445192e-06,2.2134054355247875e-09,0
525,3.4840873272452465e-11,1.2811640907445192e-06,9.277441267275475e-10,0
526,8.302066225871946e-12,1.2811640907445192e-06,3.277559337741281e-10,0
527,2.1029145372105465e-11,1.2811640907445192e-06,8.193785462789455e-11,0
528,3.997228072148599e-11,1.2811640907445192e-06,8.080671927851399e-11,0
529,6.030708285263883e-11,1.2811640907445192e-06,2.0618491714736116e-10,0
530,3.071977735769495e-10,1.2811640907445192e-06,1.7465022642305054e-10,0
531,3.581221008243954e-09,1.2811640907445192e-06,-2.216861008243954e-09,1
532,3.0007469787765475e-08,1.2811640907445192e-06,-2.5278969787765474e-08,1
533,1.3847319442266546e-07,1.2811640907445192e-06,-1.2747379442266546e-07,1
534,3.431305925020288e-07,1.2811640907445192e-06,-3.269500925020288e-07,1
535,4.638776170242928e-07,1.2811640907445192e-06,-4.464087170242928e-07,1
536,3.553713883659764e-07,1.2811640907445192e-06,-3.398188883659764e-07,1
537,1.6239599583948742e-07,1.2811640907445192e-06,-1.5104889583948743e-07,1
538,4.59868606630477e-08,1.2811640907445192e-06,-3.96217106630477e-08,1
539,8.144090934484049e-09,1.2811640907445192e-06,-5.621470934484049e-09,1
540,9.033025018316746e-10,1.2811640907445192e-06,-2.0891250183167455e-10,0
541,6.438221770068538e-11,1.2811640907445192e-06,7.897778229931463e-11,0
542,3.4330316361705124e-12,1.2811640907445192e-06,2.205326836382949e-11,0
543,3.260208284964205e-13,1.2811640907445192e-06,4.592929171503579e-12,0
544,4.331441004818774e-11,1.2811640907445192e-06,2.4845958995181225e-10,0
545,2.75277383138538e-10,1.2811640907445192e-06,8.20662616861462e-10,0
546,8.662546336514866e-10,1.2811640907445192e-06,1.8058153663485137e-09,0
547,1.3803806355470358e-09,1.2811640907445192e-06,3.132809364452964e-09,0
548,1.2253907807418526e-09,1.2811640907445192e-06,4.146809219258147e-09,0
549,8.238752503627811e-10,1.2811640907445192e-06,4.347244749637219e-09,0
550,8.7519825777028e-10,1.2811640907445192e-06,5.97783174222972e-09,0
551,1.7196146835764126e-09,1.2811640907445192e-06,1.0761285316423586e-08,0
552,2.5044745518676245e-09,1.2811640907445192e-06,1.4556725448132377e-08,0
553,1.8730506802032763e-09,1.2811640907445192e-06,1.3185049319796724e-08,0
554,6.887445215670029e-10,1.2811640907445192e-06,7.847675478432997e-09,0
555,1.3223368990840835e-10,1.2811640907445192e-06,2.9094763100915917e-09,0
556,2.7629604944368948e-11,1.2811640907445192e-06,7.40300395055631e-10,0
557,9.255001706962538e-11,1.2811640907445192e-06,2.9549698293037464e-10,0
558,4.620181622628869e-10,1.2811640907445192e-06,2.63258837737113e-10,0
559,1.2644064385207732e-09,1.2811640907445192e-06,7.485135614792269e-10,0
560,1.9349237538244672e-09,1.2811640907445192e-06,3.0010562461755325e-09,0
561,2.834903604222653e-09,1.2811640907445192e-06,5.987336395777347e-09,0
562,6.051476243918956e-09,1.2811640907445192e-06,8.747323756081042e-09,0
563,1.5112494974461052e-08,1.2811640907445192e-06,1.6979705025538952e-08,0
564,5.2724582966585014e-08,1.2811640907445192e-06,1.2035317033414987e-08,0
565,1.6796212907332613e-07,1.2811640907445192e-06,-8.069702907332612e-08,1
566,3.245255730196835e-07,1.2811640907445192e-06,-2.4923607301968353e-07,1
567,3.426468454208951e-07,1.2811640907445192e-06,-2.9508154542089513e-07,1
568,1.961279112787845e-07,1.2811640907445192e-06,-1.694605112787845e-07,1
569,6.19052451957028e-08,1.2811640907445192e-06,-4.768754519570281e-08,1
570,1.0895743973170876e-08,1.2811640907445192e-06,-4.3177239731708765e-09,0
571,1.0628615564508971e-09,1.2811640907445192e-06,1.4385784435491033e-09,0
572,7.064248802465716e-11,1.2811640907445192e-06,7.51958511975343e-10,0
573,3.9944601134857775e-11,1.2811640907445192e-06,2.1687439886514222e-10,0
574,5.3223478544508424e-11,1.2811640907445192e-06,1.0731452145549154e-10,0
575,4.4678920938960474e-11,1.2811640907445192e-06,1.2084507906103953e-10,0
576,3.2963864191316864e-09,1.2811640907445192e-06,3.698233580868314e-09,0
577,1.4037505703035325e-08,1.2811640907445192e-06,7.051494296964676e-09,0
578,3.153742841135813e-08,1.2811640907445192e-06,1.0398771588641876e-08,0
579,3.9659502600628964e-08,1.2811640907445192e-06,1.735509739937104e-08,0
580,3.3134556069032195e-08,1.2811640907445192e-06,2.1313043930967802e-08,0
581,2.3311382008926816e-08,1.2811640907445192e-06,1.815731799107318e-08,0
582,1.557054582253231e-08,1.2811640907445192e-06,1.7413254177467693e-08,0
583,1.0489941266630533e-08,1.2811640907445192e-06,2.1178858733369465e-08,0
584,6.787146884728626e-09,1.2811640907445192e-06,2.2426453115271374e-08,0
585,4.12583770504844e-09,1.2811640907445192e-06,1.7315062294951563e-08,0
586,2.2515239781939872e-09,1.2811640907445192e-06,9.960376021806013e-09,0
587,1.0796448066343335e-09,1.2811640907445192e-06,5.063125193365668e-09,0
588,1.2066637199842119e-09,1.2811640907445192e-06,3.754106280015789e-09,0
589,3.418590630224705e-09,1.2811640907445192e-06,5.365729369775296e-09,0
590,9.665418019327765e-09,1.2811640907445192e-06,1.1012181980672235e-08,0
591,2.021997708534271e-08,1.2811640907445192e-06,2.6877822914657295e-08,0
592,3.491478100035154e-08,1.2811640907445192e-06,5.3516718999648457e-08,0
593,6.431039085639483e-08,1.2811640907445192e-06,7.422560914360516e-08,0
594,1.074534003237478e-07,1.2811640907445192e-06,1.1565159967625222e-07,0
595,1.3241829462171347e-07,1.2811640907445192e-06,2.471687053782865e-07,1
596,1.3595737707046027e-07,1.2811640907445192e-06,3.853176229295397e-07,1
597,1.611469946267889e-07,1.2811640907445192e-06,3.27114005373211e-07,0
598,1.8908576813993406e-07,1.2811640907445192e-06,1.1881023186006593e-07,0
599,1.484420635864278e-07,1.2811640907445192e-06,-7.560635864278032e-10,0
600,6.759147420073946e-08,1.2811640907445192e-06,1.0125257992605352e-09,0
601,1.7351735002723866e-08,1.2811640907445192e-06,1.8076264997276138e-08,0
602,2.524126753454176e-09,1.2811640907445192e-06,1.635647324654582e-08,0
603,5.216839081820405e-10,1.2811640907445192e-06,8.710076091817959e-09,0
604,1.1886618032309142e-09,1.2811640907445192e-06,2.896928196769086e-09,0
605,2.5072050208971826e-09,1.2811640907445192e-06,4.4722497910281746e-10,0
606,3.324872260443037e-09,1.2811640907445192e-06,7.505477395569628e-10,0
607,3.161047231364197e-09,1.2811640907445192e-06,1.3398627686358027e-09,0
608,7.091368303864998e-08,1.2811640907445192e-06,1.1422116961350015e-08,0
609,2.042970292834584e-07,1.2811640907445192e-06,1.5072970716541608e-08,0
610,3.421458325760225e-07,1.2811640907445192e-06,3.367616742397751e-08,0
611,3.728096179995405e-07,1.2811640907445192e-06,6.079238200045948e-08,0
612,3.1075021566094853e-07,1.2811640907445192e-06,4.741778433905145e-08,0
613,2.1345922503589686e-07,1.2811640907445192e-06,2.1124774964103144e-08,0
614,1.2623052257911264e-07,1.2811640907445192e-06,1.299147742088736e-08,0
615,7.455844136239194e-08,1.2811640907445192e-06,1.0638858637608069e-08,0
616,4.8835811700727524e-08,1.2811640907445192e-06,5.5185882992724756e-09,0
617,3.555206311433622e-08,1.2811640907445192e-06,-2.321631143362203e-10,0
618,2.393415413944748e-08,1.2811640907445192e-06,4.127645860552518e-09,0
619,1.7276874693970662e-08,1.2811640907445192e-06,1.8052325306029334e-08,0
620,2.664764736808286e-08,1.2811640907445192e-06,3.762505263191715e-08,0
621,5.7797153753296685e-08,1.2811640907445192e-06,7.640284624670332e-08,0
622,1.1876688220592156e-07,1.2811640907445192e-06,1.5563811779407844e-07,0
623,2.4078661017218963e-07,1.2811640907445192e-06,2.621263898278104e-07,0
624,4.734455340403856e-07,1.2811640907445192e-06,3.250564659596144e-07,0
625,7.948285490197081e-07,1.2811640907445192e-06,3.5370145098029173e-07,0
626,1.019443652242896e-06,1.2811640907445192e-06,6.155463477571041e-07,1
627,9.372873282952312e-07,1.2811640907445192e-06,1.2046526717047687e-06,1
628,6.106841267557225e-07,1.2811640907445192e-06,1.5503858732442774e-06,1
629,3.066604646850251e-07,1.2811640907445192e-06,1.2139195353149749e-06,1
630,1.4803433739183982e-07,1.2811640907445192e-06,6.160936626081602e-07,1
631,7.363800010800394e-08,1.2811640907445192e-06,2.611529998919961e-07,0
632,2.861620470810365e-08,1.2811640907445192e-06,1.4065479529189632e-07,0
633,8.348267050520872e-09,1.2811640907445192e-06,9.411573294947912e-08,0
634,4.494524631079733e-09,1.2811640907445192e-06,5.942627536892026e-08,0
635,8.632466706634841e-09,1.2811640907445192e-06,2.8389133293365156e-08,0
636,2.3146512131314574e-08,1.2811640907445192e-06,3.5038878686854287e-09,0
637,4.7790083052857314e-08,1.2811640907445192e-06,-1.040818305285731e-08,0
638,7.285115746129266e-08,1.2811640907445192e-06,-1.547075746129266e-08,0
639,7.736109284036805e-08,1.2811640907445192e-06,-1.737039284036805e-08,0
640,5.023370960454029e-07,1.2811640907445192e-06,4.287490395459709e-08,0
641,1.0956574326946044e-06,1.2811640907445192e-06,1.3570256730539574e-07,0
642,1.5491216490349615e-06,1.2811640907445192e-06,2.1223835096503845e-07,0
643,1.5887987236444083e-06,1.2811640907445192e-06,1.2009127635559167e-07,0
644,1.264795593666028e-06,1.2811640907445192e-06,-5.196559366602826e-08,0
645,7.961391190892683e-07,1.2811640907445192e-06,-1.0893911908926833e-07,0
646,4.445307853733189e-07,1.2811640907445192e-06,-9.971978537331888e-08,0
647,2.833516591518041e-07,1.2811640907445192e-06,-1.1114265915180412e-07,0
648,2.2632945207066654e-07,1.2811640907445192e-06,-1.2862935207066652e-07,0
649,1.8629777152795594e-07,1.2811640907445192e-06,-1.0487517152795593e-07,0
650,1.3986561844172573e-07,1.2811640907445192e-06,-1.3034618441725724e-08,0
651,1.4052888664026414e-07,1.2811640907445192e-06,1.2301711335973585e-07,0
652,2.5316058767295887e-07,1.2811640907445192e-06,2.882424123270411e-07,0
653,5.022024345438633e-07,1.2811640907445192e-06,5.334975654561366e-07,1
654,9.652040318841222e-07,1.2811640907445192e-06,8.393159681158778e-07,0
655,1.8291973249048684e-06,1.2811640907445192e-06,9.971426750951318e-07,0
656,3.0970656825062167e-06,1.2811640907445192e-06,8.315243174937834e-07,0
657,4.176197765820228e-06,1.2811640907445192e-06,7.367922341797724e-07,0
658,4.2710894167818015e-06,1.2811640907445192e-06,1.403590583218199e-06,1
659,3.2521005350826493e-06,1.2811640907445192e-06,2.453719464917351e-06,1
660,1.810161892103954e-06,1.2811640907445192e-06,2.6234781078960463e-06,1
661,7.443302640201904e-07,1.2811640907445192e-06,1.7601197359798094e-06,1
662,2.611790842006503e-07,1.2811640907445192e-06,8.671209157993497e-07,1
663,9.786937411186288e-08,1.2811640907445192e-06,4.5065862588813716e-07,0
664,4.308411157100478e-08,1.2811640907445192e-06,3.0574788842899525e-07,0
665,3.246473335172489e-08,1.2811640907445192e-06,2.225392666482751e-07,0
666,4.129496659715544e-08,1.2811640907445192e-06,1.4532903340284459e-07,0
667,8.033132639971899e-08,1.2811640907445192e-06,6.2634673600281e-08,0
668,1.940242369474234e-07,1.2811640907445192e-06,-2.2525236947423405e-08,0
669,4.206575420102611e-07,1.2811640907445192e-06,-1.244105420102611e-07,0
670,6.618793043141643e-07,1.2811640907445192e-06,-2.4720230431416424e-07,0
671,6.473818727211571e-07,1.2811640907445192e-06,-2.805348727211571e-07,0
672,1.431193355742233e-06,1.2811640907445192e-06,2.681466442577672e-07,0
673,2.73107800755112e-06,1.2811640907445192e-06,4.846219924488802e-07,0
674,3.5718475508125627e-06,1.2811640907445192e-06,3.16912449187437e-07,0
675,3.4633528070744743e-06,1.2811640907445192e-06,-2.0116280707447426e-07,0
676,2.5868375961998692e-06,1.2811640907445192e-06,-5.436375961998695e-07,0
677,1.5769260281461598e-06,1.2811640907445192e-06,-5.408760281461598e-07,0
678,9.76671575801308e-07,1.2811640907445192e-06,-5.08095575801308e-07,0
679,7.790876647201113e-07,1.2811640907445192e-06,-5.592646647201113e-07,1
680,6.851634110406215e-07,1.2811640907445192e-06,-5.328134110406215e-07,1
681,5.656871171560746e-07,1.2811640907445192e-06,-3.391741171560746e-07,1
682,5.151936014889996e-07,1.2811640907445192e-06,-1.073760148899962e-08,0
683,7.018824091102904e-07,1.2811640907445192e-06,3.974975908897095e-07,0
684,1.1904170922996909e-06,1.2811640907445192e-06,9.671029077003094e-07,1
685,2.093792823498831e-06,1.2811640907445192e-06,1.6976771765011691e-06,1
686,3.7468335511053575e-06,1.2811640907445192e-06,2.215646448894643e-06,1
687,6.260050930027906e-06,1.2811640907445192e-06,2.0652090699720947e-06,0
688,8.763742730359358e-06,1.2811640907445192e-06,1.2922572696406417e-06,0
689,9.655694747540925e-06,1.2811640907445192e-06,8.364052524590759e-07,0
690,8.364483708388937e-06,1.2811640907445192e-06,1.2857862916110622e-06,0
691,5.694769000743126e-06,1.2811640907445192e-06,1.8738409992568754e-06,1
692,2.924828420611568e-06,1.2811640907445192e-06,1.7585515793884321e-06,1
693,1.1198847923284914e-06,1.2811640907445192e-06,1.1530952076715086e-06,1
694,3.7355061714746523e-07,1.2811640907445192e-06,6.847993828525347e-07,0
695,1.6435019383758885e-07,1.2811640907445192e-06,4.934108061624111e-07,0
696,1.32955549659517e-07,1.2811640907445192e-06,3.9937745034048303e-07,0
697,1.6531785724481072e-07,1.2811640907445192e-06,2.9736814275518933e-07,0
698,2.5063951135069663e-07,1.2811640907445192e-06,1.4810348864930333e-07,0
699,4.614534092470338e-07,1.2811640907445192e-06,-5.419840924703382e-08,0
700,9.750874119328608e-07,1.2811640907445192e-06,-3.2895141193286076e-07,0
701,1.817474283100737e-06,1.2811640907445192e-06,-7.396542831007367e-07,0
702,2.3788655366488058e-06,1.2811640907445192e-06,-1.0902355366488058e-06,1
703,1.8985949786461067e-06,1.2811640907445192e-06,-9.286329786461066e-07,1
704,1.9213059366902006e-06,1.2811640907445192e-06,4.881840633097995e-07,0
705,3.374057670362556e-06,1.2811640907445192e-06,5.798023296374433e-07,0
706,4.213504031361248e-06,1.2811640907445192e-06,6.903596863875234e-08,0
707,3.951425843321266e-06,1.2811640907445192e-06,-6.203858433212656e-07,0
708,2.8413491378586263e-06,1.2811640907445192e-06,-8.666991378586261e-07,0
709,1.752340410913992e-06,1.2811640907445192e-06,-8.076094109139919e-07,1
710,1.2454325610355769e-06,1.2811640907445192e-06,-8.39795561035577e-07,1
