,V173M,max,diff,True
66,3.917701239325248e-06,1.313551590510562e-06,-1.132123932524696e-08,0
67,1.7490336814982415e-06,1.313551590510562e-06,7.475631850175865e-08,0
68,6.27176294336232e-07,1.313551590510562e-06,1.3663170566376786e-07,0
69,2.187152422817189e-07,1.313551590510562e-06,1.626867577182811e-07,0
70,1.405564147813654e-07,1.313551590510562e-06,1.391895852186346e-07,0
71,1.89239338620936e-07,1.313551590510562e-06,1.4385466137906397e-07,0
72,2.8032308124234054e-07,1.313551590510562e-06,2.8589591875765943e-07,0
73,5.530700613001359e-07,1.313551590510562e-06,4.3130393869986404e-07,0
74,1.2943138515162642e-06,1.313551590510562e-06,2.2000614848373594e-07,0
75,2.50949798845142e-06,1.313551590510562e-06,-3.942579884514201e-07,0
76,3.7729965528118247e-06,1.313551590510562e-06,-9.920365528118248e-07,0
77,4.723907690046946e-06,1.313551590510562e-06,-1.3296876900469466e-06,0
78,5.243633936365784e-06,1.313551590510562e-06,-1.4949139363657844e-06,0
79,5.035030233035214e-06,1.313551590510562e-06,-1.3191702330352136e-06,0
80,3.913482868175473e-06,1.313551590510562e-06,-6.943028681754731e-07,0
81,2.404707131579694e-06,1.313551590510562e-06,-5.133713157969363e-08,0
82,1.264088900211853e-06,1.313551590510562e-06,2.599010997881471e-07,0
83,7.829845718486475e-07,1.313551590510562e-06,2.714654281513524e-07,0
84,7.598160204629136e-07,1.313551590510562e-06,2.3659297953708637e-07,0
85,8.82224073501289e-07,1.313551590510562e-06,3.7616592649871103e-07,0
86,1.0830450798598534e-06,1.313551590510562e-06,6.161449201401467e-07,0
87,1.5974079556408354e-06,1.313551590510562e-06,8.532320443591648e-07,0
88,3.277076699820415e-06,1.313551590510562e-06,1.2392233001795851e-06,0
89,8.694854170616713e-06,1.313551590510562e-06,1.7064458293832888e-06,0
90,2.2148202307621626e-05,1.313551590510562e-06,1.4830976923783763e-06,0
91,4.4840318480552224e-05,1.313551590510562e-06,-3.831184805522188e-07,0
92,6.737371926264672e-05,1.313551590510562e-06,-3.5436192626467258e-06,0
93,7.303652702996967e-05,1.313551590510562e-06,-5.849827029969672e-06,0
94,5.5647562070081204e-05,1.313551590510562e-06,-5.270362070081201e-06,1
95,2.8616867006783325e-05,1.313551590510562e-06,-2.8735670067833266e-06,0
96,4.180709622403498e-06,1.313551590510562e-06,3.6919037759650255e-07,0
97,4.298468174462799e-06,1.313551590510562e-06,5.942618255372013e-07,0
98,2.664053601652362e-06,1.313551590510562e-06,4.730463983476379e-07,0
99,1.1462430973803448e-06,1.313551590510562e-06,2.9092690261965543e-07,0
100,4.136914489061448e-07,1.313551590510562e-06,2.411325510938552e-07,0
101,1.7670620686290735e-07,1.313551590510562e-06,2.201717931370927e-07,0
102,1.850473095447474e-07,1.313551590510562e-06,1.1384269045525261e-07,0
103,2.837616139161651e-07,1.313551590510562e-06,1.0122386083834888e-08,0
104,4.1362968946685493e-07,1.313551590510562e-06,2.3168310533145062e-08,0
105,8.328292142172505e-07,1.313551590510562e-06,-6.436421421725047e-08,0
106,1.973250309052464e-06,1.313551590510562e-06,-6.354703090524638e-07,0
107,3.901426180180889e-06,1.313551590510562e-06,-1.6616261801808894e-06,1
108,6.154247681155737e-06,1.313551590510562e-06,-2.6603276811557373e-06,1
109,8.183019604872524e-06,1.313551590510562e-06,-3.228149604872525e-06,1
110,9.509630491539857e-06,1.313551590510562e-06,-3.1743804915398566e-06,1
111,9.256208814608099e-06,1.313551590510562e-06,-2.2004188146080993e-06,0
112,7.054964605738428e-06,1.313551590510562e-06,-5.706946057384273e-07,0
113,4.096596940803791e-06,1.313551590510562e-06,7.390130591962085e-07,0
114,1.945326476644093e-06,1.313551590510562e-06,1.1772335233559068e-06,1
115,1.095287933059966e-06,1.313551590510562e-06,1.0150520669400342e-06,1
116,1.15512946902903e-06,1.313551590510562e-06,7.835505309709701e-07,1
117,1.6494993663524427e-06,1.313551590510562e-06,7.947106336475574e-07,0
118,2.2919908704883598e-06,1.313551590510562e-06,1.0190591295116405e-06,1
119,3.2044745678809432e-06,1.313551590510562e-06,1.4218354321190567e-06,1
120,5.9954038419948504e-06,1.313551590510562e-06,2.2066261580051487e-06,1
121,1.465619084510919e-05,1.313551590510562e-06,3.3951091548908117e-06,1
122,3.3859188436960665e-05,1.313551590510562e-06,3.9807115630393315e-06,0
123,6.200423557210926e-05,1.313551590510562e-06,2.086264427890737e-06,0
124,8.471220846877727e-05,1.313551590510562e-06,-2.561708468777274e-06,0
125,8.398461583267117e-05,1.313551590510562e-06,-6.5802158326711745e-06,1
126,5.8771974105171874e-05,1.313551590510562e-06,-6.272974105171881e-06,1
127,2.797723287096576e-05,1.313551590510562e-06,-3.3599328709657605e-06,1
128,2.833205556659317e-06,1.313551590510562e-06,4.959144433406828e-07,0
129,2.936389995309556e-06,1.313551590510562e-06,5.579600046904438e-07,0
130,1.8596567380453209e-06,1.313551590510562e-06,3.4908326195467953e-07,0
131,8.848314705060934e-07,1.313551590510562e-06,1.838985294939064e-07,0
132,4.081731277594106e-07,1.313551590510562e-06,1.7849087224058938e-07,0
133,2.0902081723386683e-07,1.313551590510562e-06,1.961511827661332e-07,0
134,1.7612595629957835e-07,1.313551590510562e-06,1.1356104370042162e-07,0
135,2.431181810888113e-07,1.313551590510562e-06,-1.4004181088811291e-08,0
136,3.893167480813754e-07,1.313551590510562e-06,-9.90717480813754e-08,0
137,8.826773366472192e-07,1.313551590510562e-06,-2.999243366472192e-07,1
138,2.1761119716167502e-06,1.313551590510562e-06,-8.638719716167503e-07,1
139,4.423774677077259e-06,1.313551590510562e-06,-1.7181546770772589e-06,1
140,7.264753869980622e-06,1.313551590510562e-06,-2.4243838699806218e-06,1
141,1.0311172080898442e-05,1.313551590510562e-06,-2.6959920808984412e-06,1
142,1.2786210913822505e-05,1.313551590510562e-06,-2.352310913822505e-06,0
143,1.2795912346957025e-05,1.313551590510562e-06,-9.95212346957026e-07,0
144,9.694513574492643e-06,1.313551590510562e-06,8.513864255073552e-07,0
145,5.548187628958376e-06,1.313551590510562e-06,1.9240423710416242e-06,1
146,2.60103796315458e-06,1.313551590510562e-06,1.9447720368454196e-06,1
147,1.461584687419801e-06,1.313551590510562e-06,1.4732153125801994e-06,1
148,1.7531828009340714e-06,1.313551590510562e-06,1.0175071990659288e-06,0
149,2.9116316497324325e-06,1.313551590510562e-06,8.692683502675672e-07,0
150,4.247831013004676e-06,1.313551590510562e-06,1.0666789869953248e-06,0
151,5.906687136983979e-06,1.313551590510562e-06,1.5902028630160203e-06,1
152,1.04226079557036e-05,1.313551590510562e-06,2.6417920442964e-06,1
153,2.232988727017483e-05,1.313551590510562e-06,4.409512729825172e-06,1
154,4.462235417496615e-05,1.313551590510562e-06,5.74134582503385e-06,1
155,7.150222523232625e-05,1.313551590510562e-06,4.227774767673749e-06,0
156,8.706116681571319e-05,1.313551590510562e-06,-7.078668157131933e-07,0
157,7.913176469808957e-05,1.313551590510562e-06,-5.6900646980895725e-06,0
158,5.2603362455362644e-05,1.313551590510562e-06,-6.708262455362643e-06,1
159,2.4587275656142786e-05,1.313551590510562e-06,-4.385075656142785e-06,1
160,2.691662715991761e-06,1.313551590510562e-06,-2.334227159917609e-07,0
161,2.9962404436419214e-06,1.313551590510562e-06,-3.3376044364192165e-07,0
162,2.158064741243953e-06,1.313551590510562e-06,-3.27124741243953e-07,0
163,1.2499780353550124e-06,1.313551590510562e-06,-1.885280353550124e-07,0
164,6.692938357603368e-07,1.313551590510562e-06,3.1309164239663226e-08,0
165,3.423828738179889e-07,1.313551590510562e-06,1.6598812618201113e-07,0
166,2.224989390173933e-07,1.313551590510562e-06,1.2103206098260669e-07,0
167,2.362906241797141e-07,1.313551590510562e-06,-1.6286241797140872e-09,0
168,3.5416738021060937e-07,1.313551590510562e-06,-8.484338021060933e-08,0
169,7.972630610038559e-07,1.313551590510562e-06,-1.5594406100385593e-07,0
170,2.0212432034441463e-06,1.313551590510562e-06,-2.769832034441464e-07,0
171,4.389467663030414e-06,1.313551590510562e-06,-3.3459766303041424e-07,0
172,8.036001068762509e-06,1.313551590510562e-06,-2.358910687625083e-07,0
173,1.2640840359546267e-05,1.313551590510562e-06,-5.77403595462675e-08,0
174,1.6239652545999415e-05,1.313551590510562e-06,5.664474540005834e-07,0
175,1.5960966390161098e-05,1.313551590510562e-06,1.8807336098389047e-06,0
176,1.1742884062923186e-05,1.313551590510562e-06,2.888015937076813e-06,1
177,6.579343593175744e-06,1.313551590510562e-06,2.854636406824256e-06,1
178,3.012908627479673e-06,1.313551590510562e-06,2.235281372520326e-06,1
179,1.6476463403158826e-06,1.313551590510562e-06,1.5020736596841172e-06,1
180,2.071133288010216e-06,1.313551590510562e-06,8.77466711989784e-07,0
181,3.517954447906684e-06,1.313551590510562e-06,5.968455520933159e-07,0
182,5.150173356264956e-06,1.313551590510562e-06,8.493666437350451e-07,0
183,7.642413706106157e-06,1.313551590510562e-06,1.538506293893843e-06,0
184,1.4131981676644626e-05,1.313551590510562e-06,2.4833183233553745e-06,0
185,2.8594919724071358e-05,1.313551590510562e-06,3.5053802759286438e-06,0
186,5.152964978607465e-05,1.313551590510562e-06,3.5262502139253506e-06,0
187,7.35387798428014e-05,1.313551590510562e-06,1.6245201571986009e-06,0
188,8.002437583020042e-05,1.313551590510562e-06,-1.7201758302004197e-06,0
189,6.689434355342671e-05,1.313551590510562e-06,-5.163443553426713e-06,0
190,4.2993052701773216e-05,1.313551590510562e-06,-6.446452701773216e-06,1
191,2.0271357029472707e-05,1.313551590510562e-06,-4.638757029472707e-06,1
192,3.252129409052972e-06,1.313551590510562e-06,-9.616594090529722e-07,1
193,3.902207896922335e-06,1.313551590510562e-06,-1.1248478969223353e-06,1
194,3.049938865734645e-06,1.313551590510562e-06,-8.360388657346452e-07,1
195,1.8462615719833092e-06,1.313551590510562e-06,-3.7211157198330927e-07,0
196,9.97775093105901e-07,1.313551590510562e-06,1.3244906894099167e-08,0
197,5.138482259393068e-07,1.313551590510562e-06,1.8425877406069323e-07,0
198,2.837112904669141e-07,1.313551590510562e-06,1.6083270953308587e-07,0
199,2.2573700307297434e-07,1.313551590510562e-06,7.137399692702563e-08,0
200,3.0601250630937207e-07,1.313551590510562e-06,7.466049369062794e-08,0
201,7.427575143858718e-07,1.313551590510562e-06,2.8953248561412815e-07,0
202,2.1639055539771917e-06,1.313551590510562e-06,8.011844460228087e-07,0
203,5.541622019071066e-06,1.313551590510562e-06,1.4886179809289326e-06,0
204,1.1538627772822804e-05,1.313551590510562e-06,1.8779722271771974e-06,0
205,1.8777733226587986e-05,1.313551590510562e-06,2.035166773412012e-06,0
206,2.3238454672044948e-05,1.313551590510562e-06,2.799145327955055e-06,0
207,2.1660576808446448e-05,1.313551590510562e-06,3.815623191553551e-06,1
208,1.5194792283704276e-05,1.313551590510562e-06,3.986507716295727e-06,1
209,8.089743440127812e-06,1.313551590510562e-06,3.382856559872187e-06,1
210,3.4929722667591247e-06,1.313551590510562e-06,2.5265377332408757e-06,1
211,1.7052017476476694e-06,1.313551590510562e-06,1.66591825235233e-06,1
212,1.639863681548926e-06,1.313551590510562e-06,1.104756318451074e-06,0
213,2.3405045643523305e-06,1.313551590510562e-06,1.1311554356476694e-06,0
214,3.6043796231610807e-06,1.313551590510562e-06,1.7335303768389185e-06,1
215,6.7555040383998635e-06,1.313551590510562e-06,2.5299759616001363e-06,1
216,1.4648964228669434e-05,1.313551590510562e-06,3.0446357713305655e-06,1
217,3.0332229589343847e-05,1.313551590510562e-06,2.6803704106561556e-06,0
218,5.266539565757405e-05,1.313551590510562e-06,1.109404342425948e-06,0
219,7.070252196910023e-05,1.313551590510562e-06,-6.277219691002323e-07,0
220,7.209259308733662e-05,1.313551590510562e-06,-2.176393087336621e-06,0
221,5.8006386548279225e-05,1.313551590510562e-06,-4.719886548279226e-06,0
222,3.786611042667983e-05,1.313551590510562e-06,-6.559810426679828e-06,1
223,1.8912663417507346e-05,1.313551590510562e-06,-5.109163417507346e-06,1
224,4.684358838755782e-06,1.313551590510562e-06,-1.5390288387557815e-06,1
225,5.716230810888729e-06,1.313551590510562e-06,-1.6320608108887298e-06,1
226,4.4123141526872975e-06,1.313551590510562e-06,-1.0247241526872974e-06,0
227,2.4863777952319177e-06,1.313551590510562e-06,-2.524477952319178e-07,0
228,1.1922226580953465e-06,1.313551590510562e-06,2.3058734190465352e-07,0
229,5.340561813304422e-07,1.313551590510562e-06,3.534878186695578e-07,0
230,2.551069468361452e-07,1.313551590510562e-06,2.750770531638548e-07,0
231,2.0290796593918548e-07,1.313551590510562e-06,1.869830340608145e-07,0
232,3.706325520338161e-07,1.313551590510562e-06,2.7339344796618396e-07,0
233,1.1502691300564563e-06,1.313551590510562e-06,7.174408699435435e-07,0
234,3.7483027160452933e-06,1.313551590510562e-06,1.5670672839547063e-06,0
235,1.0121573399480893e-05,1.313551590510562e-06,2.291326600519106e-06,0
236,2.084558108153821e-05,1.313551590510562e-06,2.1547189184617898e-06,0
237,3.204558101636502e-05,1.313551590510562e-06,1.9018189836349792e-06,0
238,3.707431761432437e-05,1.313551590510562e-06,2.7689823856756265e-06,0
239,3.258625386187223e-05,1.313551590510562e-06,4.000546138127773e-06,1
240,2.1678867253304715e-05,1.313551590510562e-06,4.468632746695285e-06,1
241,1.0996869336356663e-05,1.313551590510562e-06,4.121730663643337e-06,1
242,4.6910233843758435e-06,1.313551590510562e-06,3.268016615624157e-06,1
243,2.266508155947969e-06,1.313551590510562e-06,2.40120184405203e-06,1
244,1.6608504530084405e-06,1.313551590510562e-06,2.0424195469915593e-06,1
245,1.7171645651437018e-06,1.313551590510562e-06,2.329455434856298e-06,1
246,2.5330800247300927e-06,1.313551590510562e-06,2.9734899752699068e-06,1
247,5.599843300289015e-06,1.313551590510562e-06,3.573186699710985e-06,1
248,1.3805213235541504e-05,1.313551590510562e-06,3.599286764458495e-06,1
249,3.015500246159602e-05,1.313551590510562e-06,2.5325975384039825e-06,0
250,5.2649854526258805e-05,1.313551590510562e-06,9.893454737411946e-07,0
251,7.016708028390578e-05,1.313551590510562e-06,5.581971609422258e-08,0
252,7.235611477698179e-05,1.313551590510562e-06,-1.4696147769817998e-06,0
253,6.091908889337705e-05,1.313551590510562e-06,-4.687688893377047e-06,0
254,4.251976051353123e-05,1.313551590510562e-06,-6.764760513531231e-06,1
255,2.2675706635937e-05,1.313551590510562e-06,-5.246506635937e-06,1
256,6.431534002443423e-06,1.313551590510562e-06,-1.8115440024434231e-06,1
257,7.825996833124465e-06,1.313551590510562e-06,-2.150066833124464e-06,1
258,5.759780470513155e-06,1.313551590510562e-06,-1.4027904705131553e-06,0
259,2.8412705040592944e-06,1.313551590510562e-06,-2.2435050405929437e-07,0
260,1.099507671323823e-06,1.313551590510562e-06,3.916823286761769e-07,0
261,4.0356143220346414e-07,1.313551590510562e-06,4.3136456779653577e-07,0
262,1.7787765316425622e-07,1.313551590510562e-06,3.122393468357438e-07,0
263,1.823789460026675e-07,1.313551590510562e-06,2.6396705399733244e-07,0
264,5.369066769480981e-07,1.313551590510562e-06,4.425443230519019e-07,0
265,2.129940290350369e-06,1.313551590510562e-06,1.016499709649631e-06,0
266,7.489504185399663e-06,1.313551590510562e-06,1.8482858146003373e-06,0
267,2.0005514368326533e-05,1.313551590510562e-06,2.129085631673467e-06,0
268,3.8970872127503083e-05,1.313551590510562e-06,1.2925278724969146e-06,0
269,5.5727678292116955e-05,1.313551590510562e-06,8.175217078830465e-07,0
270,5.9643981552317715e-05,1.313551590510562e-06,2.415418447682283e-06,0
271,4.8328142174915364e-05,1.313551590510562e-06,4.7191578250846324e-06,1
272,2.9784272526827356e-05,1.313551590510562e-06,5.565627473172642e-06,1
273,1.4497989530672098e-05,1.313551590510562e-06,4.960810469327902e-06,1
274,6.491028259943755e-06,1.313551590510562e-06,4.015571740056245e-06,1
275,3.5670937251785775e-06,1.313551590510562e-06,3.3891862748214225e-06,1
276,2.813814772136686e-06,1.313551590510562e-06,3.092685227863314e-06,1
277,2.9076104453264825e-06,1.313551590510562e-06,2.8690995546735166e-06,1
278,3.7539164943489264e-06,1.313551590510562e-06,2.740243505651073e-06,1
279,6.62496429181239e-06,1.313551590510562e-06,2.982975708187609e-06,1
280,1.5024798137075149e-05,1.313551590510562e-06,3.3450018629248528e-06,1
281,3.3245433774377506e-05,1.313551590510562e-06,3.2730662256224937e-06,0
282,5.996860075383614e-05,1.313551590510562e-06,2.52849924616386e-06,0
283,8.408482851074343e-05,1.313551590510562e-06,1.4817148925656452e-07,0
284,9.32731885013802e-05,1.313551590510562e-06,-4.333088501380189e-06,0
285,8.417119477033626e-05,1.313551590510562e-06,-8.179394770336257e-06,1
286,6.071990982976448e-05,1.313551590510562e-06,-8.428509829764473e-06,1
287,3.221483473030998e-05,1.313551590510562e-06,-5.572234730309978e-06,1
288,7.079838290353909e-06,1.313551590510562e-06,-2.317768290353909e-06,1
289,8.09257466584817e-06,1.313551590510562e-06,-2.898454665848171e-06,1
290,5.39774667630813e-06,1.313551590510562e-06,-1.8779266763081299e-06,1
291,2.314355879947862e-06,1.313551590510562e-06,-4.686758799478622e-07,0
292,7.545672735148856e-07,1.313551590510562e-06,1.4514472648511433e-07,0
293,2.3414285365856844e-07,1.313551590510562e-06,2.1329014634143152e-07,0
294,8.741748148555405e-08,1.313551590510562e-06,1.9718251851444594e-07,0
295,1.2948613350680258e-07,1.313551590510562e-06,2.652738664931974e-07,1
296,7.500518597750056e-07,1.313551590510562e-06,5.304381402249944e-07,0
297,3.947223299116574e-06,1.313551590510562e-06,9.702467008834258e-07,0
298,1.4496761240688491e-05,1.313551590510562e-06,1.3227387593115088e-06,0
299,3.647570474190778e-05,1.313551590510562e-06,1.4926952580922195e-06,0
300,6.454403100206189e-05,1.313551590510562e-06,1.764968997938101e-06,0
301,8.262569342364434e-05,1.313551590510562e-06,3.443506576355666e-06,0
302,7.800410037259799e-05,1.313551590510562e-06,6.909699627402003e-06,1
303,5.504879778551115e-05,1.313551590510562e-06,8.734202214488848e-06,1
304,2.977992914021697e-05,1.313551590510562e-06,7.1794708597830285e-06,1
305,1.3401076867036925e-05,1.313551590510562e-06,4.794623132963074e-06,1
306,6.113939579698401e-06,1.313551590510562e-06,3.5186204203015992e-06,1
307,3.716640991308329e-06,1.313551590510562e-06,2.9806990086916705e-06,1
308,3.4259125371950617e-06,1.313551590510562e-06,2.258677462804939e-06,1
309,4.094082276209118e-06,1.313551590510562e-06,1.2136677237908821e-06,0
310,5.338657834178022e-06,1.313551590510562e-06,6.282721658219778e-07,0
311,8.623801035018393e-06,1.313551590510562e-06,1.1144589649816069e-06,0
312,1.8901629159438565e-05,1.313551590510562e-06,2.2894708405614363e-06,0
313,4.255267128798861e-05,1.313551590510562e-06,3.0173287120113882e-06,0
314,7.889720028587423e-05,1.313551590510562e-06,9.836997141257658e-07,0
315,0.00011407931467040858,1.313551590510562e-06,-6.042314670408566e-06,0
316,0.0001297899749757218,1.313551590510562e-06,-1.4572974975721789e-05,1
317,0.00011693169553773213,1.313551590510562e-06,-1.7375995537732128e-05,1
318,8.064891565874271e-05,1.313551590510562e-06,-1.3512915658742705e-05,1
319,3.938878445935673e-05,1.313551590510562e-06,-7.485384459356725e-06,1
320,4.8462971722008036e-06,1.313551590510562e-06,-2.0944971722008035e-06,1
321,4.9488076273187484e-06,1.313551590510562e-06,-2.2745776273187483e-06,1
322,2.8961262891088324e-06,1.313551590510562e-06,-1.2714262891088323e-06,1
323,1.0495319325695893e-06,1.313551590510562e-06,-3.022789325695893e-07,0
324,2.707529098343783e-07,1.313551590510562e-06,3.3696090165621724e-08,0
325,6.348937616049997e-08,1.313551590510562e-06,7.012862383950003e-08,0
326,2.6748772410170957e-08,1.313551590510562e-06,8.334622758982904e-08,1
327,1.5243051852050555e-07,1.313551590510562e-06,1.5212248147949443e-07,1
328,1.2155107092080193e-06,1.313551590510562e-06,2.944292907919807e-07,0
329,6.244277052501288e-06,1.313551590510562e-06,5.443329474987129e-07,0
330,2.0748376606313814e-05,1.313551590510562e-06,1.612923393686188e-06,0
331,4.641827227394959e-05,1.313551590510562e-06,4.4998277260504125e-06,0
332,7.247694968636289e-05,1.313551590510562e-06,8.277850313637104e-06,1
333,8.077727110759972e-05,1.313551590510562e-06,1.1378228892400271e-05,1
334,6.507818005686643e-05,1.313551590510562e-06,1.2099719943133572e-05,1
335,3.833133013240129e-05,1.313551590510562e-06,9.305669867598707e-06,1
336,1.7117240692980018e-05,1.313551590510562e-06,5.31165930701998e-06,1
337,6.5608451513921525e-06,1.313551590510562e-06,2.7371848486078477e-06,1
338,2.839169707978458e-06,1.313551590510562e-06,1.6906902920215423e-06,1
339,1.9234310114699318e-06,1.313551590510562e-06,1.129918988530068e-06,1
340,2.11087605454804e-06,1.313551590510562e-06,4.2091394545196e-07,0
341,2.775149810874306e-06,1.313551590510562e-06,-2.7650981087430617e-07,0
342,4.0904543709874485e-06,1.313551590510562e-06,-5.542843709874488e-07,0
343,8.262050824978669e-06,1.313551590510562e-06,-3.707508249786689e-07,0
344,2.0765950679691e-05,1.313551590510562e-06,-6.805067969100075e-08,0
345,4.763176983893639e-05,1.313551590510562e-06,-7.164698389363974e-07,0
346,8.629677855204297e-05,1.313551590510562e-06,-5.24307855204298e-06,0
347,0.00012076537547925213,1.313551590510562e-06,-1.4837375479252136e-05,1
348,0.0001313551590510562,1.313551590510562e-06,-2.260815905105619e-05,1
349,0.0001099215475418558,1.313551590510562e-06,-2.1416647541855802e-05,1
350,6.792416808278758e-05,1.313551590510562e-06,-1.406916808278758e-05,1
351,2.9028453520603234e-05,1.313551590510562e-06,-6.754253520603233e-06,1
352,1.5912866648239062e-06,1.313551590510562e-06,-7.004796648239063e-07,1
353,1.3945734012240143e-06,1.313551590510562e-06,-5.970694012240143e-07,0
354,6.881651434021558e-07,1.313551590510562e-06,-2.3639814340215585e-07,0
355,2.0374270622420805e-07,1.313551590510562e-06,-1.3148706224208059e-08,0
356,3.950282884140608e-08,1.313551590510562e-06,3.095767115859392e-08,0
357,6.810426080279375e-09,1.313551590510562e-06,2.554147391972063e-08,0
358,1.738181183968361e-08,1.313551590510562e-06,2.9929888160316385e-08,1
359,1.8210900333260288e-07,1.313551590510562e-06,6.644499666739711e-08,0
360,1.2689568358555408e-06,1.313551590510562e-06,2.4650316414445907e-07,0
361,5.68730231924582e-06,1.313551590510562e-06,1.1738476807541802e-06,1
362,1.676794171599513e-05,1.313551590510562e-06,4.081658284004872e-06,1
363,3.337769468057814e-05,1.313551590510562e-06,8.646805319421857e-06,1
364,4.577798927761552e-05,1.313551590510562e-06,1.1783710722384481e-05,1
